scenario,run,algorithm,fe,objective
S4,1,JADE,100,0.3043806128824626
S4,1,JADE,105,0.3043806128824626
S4,1,JADE,110,0.3043806128824626
S4,1,JADE,115,0.3043806128824626
S4,1,JADE,120,0.3043806128824626
S4,1,JADE,125,0.3043806128824626
S4,1,JADE,130,0.3043806128824626
S4,1,JADE,135,0.3043806128824626
S4,1,JADE,140,0.3043806128824626
S4,1,JADE,145,0.3043806128824626
S4,1,JADE,150,0.3043806128824626
S4,1,JADE,155,0.3043806128824626
S4,1,JADE,160,0.3043806128824626
S4,1,JADE,165,0.3043806128824626
S4,1,JADE,170,0.3043806128824626
S4,1,JADE,175,0.3043806128824626
S4,1,JADE,180,0.3043806128824626
S4,1,JADE,185,0.3043806128824626
S4,1,JADE,190,0.3043806128824626
S4,1,JADE,195,0.3043806128824626
S4,1,JADE,200,0.3043806128824626
S4,1,JADE,205,0.3043806128824626
S4,1,JADE,210,0.3043806128824626
S4,1,JADE,215,0.3043806128824626
S4,1,JADE,220,0.3043806128824626
S4,1,JADE,225,0.3043806128824626
S4,1,JADE,230,0.3043806128824626
S4,1,JADE,235,0.3043806128824626
S4,1,JADE,240,0.3043806128824626
S4,1,JADE,245,0.3043806128824626
S4,1,JADE,250,0.3043806128824626
S4,1,JADE,255,0.3043806128824626
S4,1,JADE,260,0.3043806128824626
S4,1,JADE,265,0.3043806128824626
S4,1,JADE,270,0.3043806128824626
S4,1,JADE,275,0.3043806128824626
S4,1,JADE,280,0.3043806128824626
S4,1,JADE,285,0.3043806128824626
S4,1,JADE,290,0.3043806128824626
S4,1,JADE,295,0.3043806128824626
S4,1,JADE,300,0.3043806128824626
S4,1,JADE,305,0.3043806128824626
S4,1,JADE,310,0.3043806128824626
S4,1,JADE,315,0.3043806128824626
S4,1,JADE,320,0.3043806128824626
S4,1,LSHADE-lite,24,0.3043806128824626
S4,1,LSHADE-lite,29,0.3043806128824626
S4,1,LSHADE-lite,34,0.3043806128824626
S4,1,LSHADE-lite,39,0.3043806128824626
S4,1,LSHADE-lite,44,0.3043806128824626
S4,1,LSHADE-lite,49,0.3043806128824626
S4,1,LSHADE-lite,54,0.3043806128824626
S4,1,LSHADE-lite,59,0.3043806128824626
S4,1,LSHADE-lite,64,0.3043806128824626
S4,1,LSHADE-lite,69,0.3043806128824626
S4,1,LSHADE-lite,74,0.3043806128824626
S4,1,LSHADE-lite,79,0.3043806128824626
S4,1,LSHADE-lite,84,0.3043806128824626
S4,1,LSHADE-lite,89,0.3043806128824626
S4,1,LSHADE-lite,94,0.3043806128824626
S4,1,LSHADE-lite,99,0.3043806128824626
S4,1,LSHADE-lite,104,0.3043806128824626
S4,1,LSHADE-lite,109,0.3043806128824626
S4,1,LSHADE-lite,114,0.3043806128824626
S4,1,LSHADE-lite,119,0.3043806128824626
S4,1,LSHADE-lite,124,0.3043806128824626
S4,1,LSHADE-lite,129,0.3043806128824626
S4,1,LSHADE-lite,134,0.3043806128824626
S4,1,LSHADE-lite,139,0.3043806128824626
S4,1,LSHADE-lite,144,0.3043806128824626
S4,1,LSHADE-lite,149,0.3043806128824626
S4,1,LSHADE-lite,154,0.3043806128824626
S4,1,LSHADE-lite,159,0.3043806128824626
S4,1,LSHADE-lite,164,0.3043806128824626
S4,1,LSHADE-lite,169,0.3043806128824626
S4,1,LSHADE-lite,174,0.3043806128824626
S4,1,LSHADE-lite,179,0.3043806128824626
S4,1,LSHADE-lite,184,0.3043806128824626
S4,1,LSHADE-lite,189,0.3043806128824626
S4,1,LSHADE-lite,194,0.3043806128824626
S4,1,LSHADE-lite,199,0.3043806128824626
S4,1,LSHADE-lite,204,0.3043806128824626
S4,1,LSHADE-lite,209,0.3043806128824626
S4,1,LSHADE-lite,214,0.3043806128824626
S4,1,LSHADE-lite,219,0.30437588797786613
S4,1,LSHADE-lite,224,0.30437588797786613
S4,1,LSHADE-lite,229,0.30437588797786613
S4,1,LSHADE-lite,234,0.30437588797786613
S4,1,LSHADE-lite,239,0.30437588797786613
S4,1,LSHADE-lite,244,0.30437588797786613
S4,1,LSHADE-lite,249,0.30437588797786613
S4,1,LSHADE-lite,254,0.30437588797786613
S4,1,LSHADE-lite,259,0.30437588797786613
S4,1,LSHADE-lite,264,0.30437588797786613
S4,1,LSHADE-lite,269,0.30437588797786613
S4,1,LSHADE-lite,274,0.30437588797786613
S4,1,LSHADE-lite,279,0.30437588797786613
S4,1,LSHADE-lite,284,0.30437588797786613
S4,1,LSHADE-lite,289,0.30437588797786613
S4,1,LSHADE-lite,294,0.30437588797786613
S4,1,LSHADE-lite,299,0.30437588797786613
S4,1,LSHADE-lite,304,0.30437588797786613
S4,1,LSHADE-lite,309,0.30437588797786613
S4,1,LSHADE-lite,314,0.30437588797786613
S4,1,LSHADE-lite,319,0.30437588797786613
S4,1,CMAES-lite,1,0.3043806128824626
S4,1,CMAES-lite,6,0.3043806128824626
S4,1,CMAES-lite,11,0.3043806128824626
S4,1,CMAES-lite,16,0.3043806128824626
S4,1,CMAES-lite,21,0.3043806128824626
S4,1,CMAES-lite,26,0.3043806128824626
S4,1,CMAES-lite,31,0.3043806128824626
S4,1,CMAES-lite,36,0.3043806128824626
S4,1,CMAES-lite,41,0.3043806128824626
S4,1,CMAES-lite,46,0.3043806128824626
S4,1,CMAES-lite,51,0.3043806128824626
S4,1,CMAES-lite,56,0.3043806128824626
S4,1,CMAES-lite,61,0.3043806128824626
S4,1,CMAES-lite,66,0.3043806128824626
S4,1,CMAES-lite,71,0.3043806128824626
S4,1,CMAES-lite,76,0.3043806128824626
S4,1,CMAES-lite,81,0.3043806128824626
S4,1,CMAES-lite,86,0.3043806128824626
S4,1,CMAES-lite,91,0.3043806128824626
S4,1,CMAES-lite,96,0.3043806128824626
S4,1,CMAES-lite,101,0.3043806128824626
S4,1,CMAES-lite,106,0.3043806128824626
S4,1,CMAES-lite,111,0.3043806128824626
S4,1,CMAES-lite,116,0.3043806128824626
S4,1,CMAES-lite,121,0.3043806128824626
S4,1,CMAES-lite,126,0.3043806128824626
S4,1,CMAES-lite,131,0.3043806128824626
S4,1,CMAES-lite,136,0.3043806128824626
S4,1,CMAES-lite,141,0.3043806128824626
S4,1,CMAES-lite,146,0.3043806128824626
S4,1,CMAES-lite,151,0.3043806128824626
S4,1,CMAES-lite,156,0.3043806128824626
S4,1,CMAES-lite,161,0.3043806128824626
S4,1,CMAES-lite,166,0.3043806128824626
S4,1,CMAES-lite,171,0.3043806128824626
S4,1,CMAES-lite,176,0.3043806128824626
S4,1,CMAES-lite,181,0.3043806128824626
S4,1,CMAES-lite,186,0.3043806128824626
S4,1,CMAES-lite,191,0.3043806128824626
S4,1,CMAES-lite,196,0.3043806128824626
S4,1,CMAES-lite,201,0.3043806128824626
S4,1,CMAES-lite,206,0.3043806128824626
S4,1,CMAES-lite,211,0.3043806128824626
S4,1,CMAES-lite,216,0.3043806128824626
S4,1,CMAES-lite,221,0.3043806128824626
S4,1,CMAES-lite,226,0.3043806128824626
S4,1,CMAES-lite,231,0.3043806128824626
S4,1,CMAES-lite,236,0.3043806128824626
S4,1,CMAES-lite,241,0.3043806128824626
S4,1,CMAES-lite,246,0.3043806128824626
S4,1,CMAES-lite,251,0.3043806128824626
S4,1,CMAES-lite,256,0.3043806128824626
S4,1,CMAES-lite,261,0.3043806128824626
S4,1,CMAES-lite,266,0.3043806128824626
S4,1,CMAES-lite,271,0.3043806128824626
S4,1,CMAES-lite,276,0.3043806128824626
S4,1,CMAES-lite,281,0.3043806128824626
S4,1,CMAES-lite,286,0.3043806128824626
S4,1,CMAES-lite,291,0.3043806128824626
S4,1,CMAES-lite,296,0.3043806128824626
S4,1,CMAES-lite,301,0.3043806128824626
S4,1,CMAES-lite,306,0.3043806128824626
S4,1,CMAES-lite,311,0.3043806128824626
S4,1,CMAES-lite,316,0.3043806128824626
S4,1,GWO,18,0.3043806128824626
S4,1,GWO,23,0.3043806128824626
S4,1,GWO,28,0.3043806128824626
S4,1,GWO,33,0.3043806128824626
S4,1,GWO,38,0.3043806128824626
S4,1,GWO,43,0.3043806128824626
S4,1,GWO,48,0.3043806128824626
S4,1,GWO,53,0.3043806128824626
S4,1,GWO,58,0.3043806128824626
S4,1,GWO,63,0.3043806128824626
S4,1,GWO,68,0.3043806128824626
S4,1,GWO,73,0.3043806128824626
S4,1,GWO,78,0.3043806128824626
S4,1,GWO,83,0.3043806128824626
S4,1,GWO,88,0.3043806128824626
S4,1,GWO,93,0.3043806128824626
S4,1,GWO,98,0.3043806128824626
S4,1,GWO,103,0.3043806128824626
S4,1,GWO,108,0.3043806128824626
S4,1,GWO,113,0.3043806128824626
S4,1,GWO,118,0.3043806128824626
S4,1,GWO,123,0.3043806128824626
S4,1,GWO,128,0.3043806128824626
S4,1,GWO,133,0.3043806128824626
S4,1,GWO,138,0.3043806128824626
S4,1,GWO,143,0.3043806128824626
S4,1,GWO,148,0.3043806128824626
S4,1,GWO,153,0.3043806128824626
S4,1,GWO,158,0.3043806128824626
S4,1,GWO,163,0.3043806128824626
S4,1,GWO,168,0.3043806128824626
S4,1,GWO,173,0.3043806128824626
S4,1,GWO,178,0.3043806128824626
S4,1,GWO,183,0.3043806128824626
S4,1,GWO,188,0.3043806128824626
S4,1,GWO,193,0.3043806128824626
S4,1,GWO,198,0.3043806128824626
S4,1,GWO,203,0.3043806128824626
S4,1,GWO,208,0.3043806128824626
S4,1,GWO,213,0.3043806128824626
S4,1,GWO,218,0.3043806128824626
S4,1,GWO,223,0.3043806128824626
S4,1,GWO,228,0.3043806128824626
S4,1,GWO,233,0.3043806128824626
S4,1,GWO,238,0.3043806128824626
S4,1,GWO,243,0.3043806128824626
S4,1,GWO,248,0.3043806128824626
S4,1,GWO,253,0.3043806128824626
S4,1,GWO,258,0.3043806128824626
S4,1,GWO,263,0.3043806128824626
S4,1,GWO,268,0.3043806128824626
S4,1,GWO,273,0.3043806128824626
S4,1,GWO,278,0.3043806128824626
S4,1,GWO,283,0.3043806128824626
S4,1,GWO,288,0.3043806128824626
S4,1,GWO,293,0.3043806128824626
S4,1,GWO,298,0.3043806128824626
S4,1,GWO,303,0.3043806128824626
S4,1,GWO,308,0.3043806128824626
S4,1,GWO,313,0.3043806128824626
S4,1,GWO,318,0.3043806128824626
S4,2,RFOTO-ABC,14,0.2734551601783632
S4,2,RFOTO-ABC,19,0.2734551601783632
S4,2,RFOTO-ABC,24,0.2734551601783632
S4,2,RFOTO-ABC,29,0.2734551601783632
S4,2,RFOTO-ABC,34,0.2734551601783632
S4,2,RFOTO-ABC,39,0.2734551601783632
S4,2,RFOTO-ABC,44,0.2734551601783632
S4,2,RFOTO-ABC,49,0.2734551601783632
S4,2,RFOTO-ABC,54,0.2734551601783632
S4,2,RFOTO-ABC,59,0.2734551601783632
S4,2,RFOTO-ABC,64,0.2734551601783632
S4,2,RFOTO-ABC,69,0.2734551601783632
S4,2,RFOTO-ABC,74,0.2734551601783632
S4,2,RFOTO-ABC,79,0.2734551601783632
S4,2,RFOTO-ABC,84,0.2734551601783632
S4,2,RFOTO-ABC,89,0.2734551601783632
S4,2,RFOTO-ABC,94,0.2734551601783632
S4,2,RFOTO-ABC,99,0.2734551601783632
S4,2,RFOTO-ABC,104,0.2734551601783632
S4,2,RFOTO-ABC,109,0.2734551601783632
S4,2,RFOTO-ABC,114,0.2734551601783632
S4,2,RFOTO-ABC,119,0.2734551601783632
S4,2,RFOTO-ABC,124,0.2734551601783632
S4,2,RFOTO-ABC,129,0.2734551601783632
S4,2,RFOTO-ABC,134,0.2734551601783632
S4,2,RFOTO-ABC,139,0.2734551601783632
S4,2,RFOTO-ABC,144,0.2734551601783632
S4,2,RFOTO-ABC,149,0.2734551601783632
S4,2,RFOTO-ABC,154,0.2734551601783632
S4,2,RFOTO-ABC,159,0.2734551601783632
S4,2,RFOTO-ABC,164,0.2734551601783632
S4,2,RFOTO-ABC,169,0.2734551601783632
S4,2,RFOTO-ABC,174,0.2734551601783632
S4,2,RFOTO-ABC,179,0.2734551601783632
S4,2,RFOTO-ABC,184,0.27265696247241655
S4,2,RFOTO-ABC,189,0.27265696247241655
S4,2,RFOTO-ABC,194,0.27265696247241655
S4,2,RFOTO-ABC,199,0.27265696247241655
S4,2,RFOTO-ABC,204,0.27265696247241655
S4,2,RFOTO-ABC,209,0.27265696247241655
S4,2,RFOTO-ABC,214,0.27265696247241655
S4,2,RFOTO-ABC,219,0.27265696247241655
S4,2,RFOTO-ABC,224,0.27265696247241655
S4,2,RFOTO-ABC,229,0.27265696247241655
S4,2,RFOTO-ABC,234,0.27265696247241655
S4,2,RFOTO-ABC,239,0.27265696247241655
S4,2,RFOTO-ABC,244,0.27265696247241655
S4,2,RFOTO-ABC,249,0.27265696247241655
S4,2,RFOTO-ABC,254,0.27265696247241655
S4,2,RFOTO-ABC,259,0.27265696247241655
S4,2,RFOTO-ABC,264,0.27265696247241655
S4,2,RFOTO-ABC,269,0.27265696247241655
S4,2,RFOTO-ABC,274,0.27265696247241655
S4,2,RFOTO-ABC,279,0.27265696247241655
S4,2,RFOTO-ABC,284,0.2723059501327273
S4,2,RFOTO-ABC,289,0.2723059501327273
S4,2,RFOTO-ABC,294,0.2723059501327273
S4,2,RFOTO-ABC,299,0.2723059501327273
S4,2,RFOTO-ABC,304,0.2723059501327273
S4,2,RFOTO-ABC,309,0.2723059501327273
S4,2,RFOTO-ABC,314,0.2723059501327273
S4,2,RFOTO-ABC,319,0.2723059501327273
S4,2,Standard-ABC,14,0.6461293838407597
S4,2,Standard-ABC,19,0.6461293838407597
S4,2,Standard-ABC,24,0.6461293838407597
S4,2,Standard-ABC,29,0.6461293838407597
S4,2,Standard-ABC,34,0.6461293838407597
S4,2,Standard-ABC,39,0.6461293838407597
S4,2,Standard-ABC,44,0.6461293838407597
S4,2,Standard-ABC,49,0.6461293838407597
S4,2,Standard-ABC,54,0.6377975357595623
S4,2,Standard-ABC,59,0.6377975357595623
S4,2,Standard-ABC,64,0.6377975357595623
S4,2,Standard-ABC,69,0.6377975357595623
S4,2,Standard-ABC,74,0.6377975357595623
S4,2,Standard-ABC,79,0.6377975357595623
S4,2,Standard-ABC,84,0.6377975357595623
S4,2,Standard-ABC,89,0.6377975357595623
S4,2,Standard-ABC,94,0.6377975357595623
S4,2,Standard-ABC,99,0.6377975357595623
S4,2,Standard-ABC,104,0.6377975357595623
S4,2,Standard-ABC,109,0.6377975357595623
S4,2,Standard-ABC,114,0.6377975357595623
S4,2,Standard-ABC,119,0.6377975357595623
S4,2,Standard-ABC,124,0.6377975357595623
S4,2,Standard-ABC,129,0.6377975357595623
S4,2,Standard-ABC,134,0.6377975357595623
S4,2,Standard-ABC,139,0.6377975357595623
S4,2,Standard-ABC,144,0.6377975357595623
S4,2,Standard-ABC,149,0.6377975357595623
S4,2,Standard-ABC,154,0.6377975357595623
S4,2,Standard-ABC,159,0.6377975357595623
S4,2,Standard-ABC,164,0.6377975357595623
S4,2,Standard-ABC,169,0.6377975357595623
S4,2,Standard-ABC,174,0.6377975357595623
S4,2,Standard-ABC,179,0.6197289998230807
S4,2,Standard-ABC,184,0.6197289998230807
S4,2,Standard-ABC,189,0.6197289998230807
S4,2,Standard-ABC,194,0.6197289998230807
S4,2,Standard-ABC,199,0.6197289998230807
S4,2,Standard-ABC,204,0.6177150210352166
S4,2,Standard-ABC,209,0.6177150210352166
S4,2,Standard-ABC,214,0.6177150210352166
S4,2,Standard-ABC,219,0.6177150210352166
S4,2,Standard-ABC,224,0.6177150210352166
S4,2,Standard-ABC,229,0.6177150210352166
S4,2,Standard-ABC,234,0.6177150210352166
S4,2,Standard-ABC,239,0.6177150210352166
S4,2,Standard-ABC,244,0.6177150210352166
S4,2,Standard-ABC,249,0.6177150210352166
S4,2,Standard-ABC,254,0.6177150210352166
S4,2,Standard-ABC,259,0.6177150210352166
S4,2,Standard-ABC,264,0.6177150210352166
S4,2,Standard-ABC,269,0.6177150210352166
S4,2,Standard-ABC,274,0.6176028134646019
S4,2,Standard-ABC,279,0.6176028134646019
S4,2,Standard-ABC,284,0.6176028134646019
S4,2,Standard-ABC,289,0.6176028134646019
S4,2,Standard-ABC,294,0.6176028134646019
S4,2,Standard-ABC,299,0.6176028134646019
S4,2,Standard-ABC,304,0.6160244225292724
S4,2,Standard-ABC,309,0.6160244225292724
S4,2,Standard-ABC,314,0.6155074528902211
S4,2,Standard-ABC,319,0.6155074528902211
S4,2,GA,14,0.6395186543919551
S4,2,GA,19,0.6395186543919551
S4,2,GA,24,0.6395186543919551
S4,2,GA,29,0.6379596671881179
S4,2,GA,34,0.6379596671881179
S4,2,GA,39,0.6194692855883888
S4,2,GA,44,0.610587003682603
S4,2,GA,49,0.610587003682603
S4,2,GA,54,0.610587003682603
S4,2,GA,59,0.610587003682603
S4,2,GA,64,0.57718356775424
S4,2,GA,69,0.57718356775424
S4,2,GA,74,0.57718356775424
S4,2,GA,79,0.57718356775424
S4,2,GA,84,0.57718356775424
S4,2,GA,89,0.5740790811557972
S4,2,GA,94,0.5740790811557972
S4,2,GA,99,0.5450796129799059
S4,2,GA,104,0.5450796129799059
S4,2,GA,109,0.5450796129799059
S4,2,GA,114,0.5450796129799059
S4,2,GA,119,0.5271872504116717
S4,2,GA,124,0.5271872504116717
S4,2,GA,129,0.5271872504116717
S4,2,GA,134,0.5271872504116717
S4,2,GA,139,0.5271872504116717
S4,2,GA,144,0.5271872504116717
S4,2,GA,149,0.5271872504116717
S4,2,GA,154,0.5263011910888633
S4,2,GA,159,0.5211088335795815
S4,2,GA,164,0.5211088335795815
S4,2,GA,169,0.5211088335795815
S4,2,GA,174,0.5211088335795815
S4,2,GA,179,0.5191096639568157
S4,2,GA,184,0.5191096639568157
S4,2,GA,189,0.5191096639568157
S4,2,GA,194,0.5191096639568157
S4,2,GA,199,0.5114147520586888
S4,2,GA,204,0.5114147520586888
S4,2,GA,209,0.5081462343607843
S4,2,GA,214,0.5081462343607843
S4,2,GA,219,0.5038684466893006
S4,2,GA,224,0.5038684466893006
S4,2,GA,229,0.5038684466893006
S4,2,GA,234,0.5038684466893006
S4,2,GA,239,0.5038684466893006
S4,2,GA,244,0.5038684466893006
S4,2,GA,249,0.5038684466893006
S4,2,GA,254,0.5038684466893006
S4,2,GA,259,0.5027509031690893
S4,2,GA,264,0.5027509031690893
S4,2,GA,269,0.5027509031690893
S4,2,GA,274,0.5027509031690893
S4,2,GA,279,0.5027509031690893
S4,2,GA,284,0.5027509031690893
S4,2,GA,289,0.5027509031690893
S4,2,GA,294,0.5014271507261951
S4,2,GA,299,0.49901778459729795
S4,2,GA,304,0.49901778459729795
S4,2,GA,309,0.49901778459729795
S4,2,GA,314,0.49901778459729795
S4,2,GA,319,0.49750179877910655
S4,2,PSO,14,1.210767345597437
S4,2,PSO,19,1.210767345597437
S4,2,PSO,24,1.210767345597437
S4,2,PSO,29,1.210767345597437
S4,2,PSO,34,1.1980929097980966
S4,2,PSO,39,1.1980929097980966
S4,2,PSO,44,1.1980929097980966
S4,2,PSO,49,1.1980929097980966
S4,2,PSO,54,1.0492545826570618
S4,2,PSO,59,1.0492545826570618
S4,2,PSO,64,1.0492545826570618
S4,2,PSO,69,1.0492545826570618
S4,2,PSO,74,1.0492545826570618
S4,2,PSO,79,1.0492545826570618
S4,2,PSO,84,1.0492545826570618
S4,2,PSO,89,1.0492545826570618
S4,2,PSO,94,1.0492545826570618
S4,2,PSO,99,1.0492545826570618
S4,2,PSO,104,1.0492545826570618
S4,2,PSO,109,1.0492545826570618
S4,2,PSO,114,1.0492545826570618
S4,2,PSO,119,1.0135266683598994
S4,2,PSO,124,0.9902839611506191
S4,2,PSO,129,0.9902839611506191
S4,2,PSO,134,0.9902839611506191
S4,2,PSO,139,0.9902839611506191
S4,2,PSO,144,0.9902839611506191
S4,2,PSO,149,0.8513122668391541
S4,2,PSO,154,0.8513122668391541
S4,2,PSO,159,0.8513122668391541
S4,2,PSO,164,0.8513122668391541
S4,2,PSO,169,0.8513122668391541
S4,2,PSO,174,0.8513122668391541
S4,2,PSO,179,0.8513122668391541
S4,2,PSO,184,0.8513122668391541
S4,2,PSO,189,0.8513122668391541
S4,2,PSO,194,0.8513122668391541
S4,2,PSO,199,0.8513122668391541
S4,2,PSO,204,0.7832162821406091
S4,2,PSO,209,0.7784367897053154
S4,2,PSO,214,0.7784367897053154
S4,2,PSO,219,0.7784367897053154
S4,2,PSO,224,0.7784367897053154
S4,2,PSO,229,0.7784367897053154
S4,2,PSO,234,0.7703575014613545
S4,2,PSO,239,0.7703575014613545
S4,2,PSO,244,0.7703575014613545
S4,2,PSO,249,0.7703575014613545
S4,2,PSO,254,0.7703575014613545
S4,2,PSO,259,0.7703575014613545
S4,2,PSO,264,0.7493458058123075
S4,2,PSO,269,0.746235342088622
S4,2,PSO,274,0.7430109687798345
S4,2,PSO,279,0.7430109687798345
S4,2,PSO,284,0.7430109687798345
S4,2,PSO,289,0.7303036501426684
S4,2,PSO,294,0.7303036501426684
S4,2,PSO,299,0.7231050432157808
S4,2,PSO,304,0.7231050432157808
S4,2,PSO,309,0.7141774636168072
S4,2,PSO,314,0.6756432940296664
S4,2,PSO,319,0.6756432940296664
S4,2,DE,14,1.1257680298493054
S4,2,DE,19,1.1257680298493054
S4,2,DE,24,1.1257680298493054
S4,2,DE,29,1.1257680298493054
S4,2,DE,34,1.1257680298493054
S4,2,DE,39,1.1257680298493054
S4,2,DE,44,1.1257680298493054
S4,2,DE,49,1.1257680298493054
S4,2,DE,54,1.1257680298493054
S4,2,DE,59,1.1257680298493054
S4,2,DE,64,1.1257680298493054
S4,2,DE,69,1.1257680298493054
S4,2,DE,74,1.1257680298493054
S4,2,DE,79,1.1257680298493054
S4,2,DE,84,1.0162248676325947
S4,2,DE,89,1.0162248676325947
S4,2,DE,94,1.0162248676325947
S4,2,DE,99,1.0162248676325947
S4,2,DE,104,0.9797619181267926
S4,2,DE,109,0.9025412482289369
S4,2,DE,114,0.9025412482289369
S4,2,DE,119,0.8867158202047791
S4,2,DE,124,0.8867158202047791
S4,2,DE,129,0.8867158202047791
S4,2,DE,134,0.8867158202047791
S4,2,DE,139,0.8867158202047791
S4,2,DE,144,0.8867158202047791
S4,2,DE,149,0.8867158202047791
S4,2,DE,154,0.8867158202047791
S4,2,DE,159,0.8867158202047791
S4,2,DE,164,0.8867158202047791
S4,2,DE,169,0.8867158202047791
S4,2,DE,174,0.8867158202047791
S4,2,DE,179,0.8867158202047791
S4,2,DE,184,0.8867158202047791
S4,2,DE,189,0.8867158202047791
S4,2,DE,194,0.8867158202047791
S4,2,DE,199,0.8255185227737237
S4,2,DE,204,0.8255185227737237
S4,2,DE,209,0.8255185227737237
S4,2,DE,214,0.8255185227737237
S4,2,DE,219,0.8255185227737237
S4,2,DE,224,0.8255185227737237
S4,2,DE,229,0.8255185227737237
S4,2,DE,234,0.8255185227737237
S4,2,DE,239,0.8255185227737237
S4,2,DE,244,0.8255185227737237
S4,2,DE,249,0.8255185227737237
S4,2,DE,254,0.8255185227737237
S4,2,DE,259,0.8255185227737237
S4,2,DE,264,0.8255185227737237
S4,2,DE,269,0.8255185227737237
S4,2,DE,274,0.8255185227737237
S4,2,DE,279,0.8255185227737237
S4,2,DE,284,0.7868356943726594
S4,2,DE,289,0.7868356943726594
S4,2,DE,294,0.7868356943726594
S4,2,DE,299,0.7868356943726594
S4,2,DE,304,0.7868356943726594
S4,2,DE,309,0.7868356943726594
S4,2,DE,314,0.7868356943726594
S4,2,DE,319,0.7741542005935002
S4,2,Gbest-ABC,16,0.27345516017836313
S4,2,Gbest-ABC,21,0.27345516017836313
S4,2,Gbest-ABC,26,0.27345516017836313
S4,2,Gbest-ABC,31,0.27345516017836313
S4,2,Gbest-ABC,36,0.27345516017836313
S4,2,Gbest-ABC,41,0.27345516017836313
S4,2,Gbest-ABC,46,0.27345516017836313
S4,2,Gbest-ABC,51,0.27345516017836313
S4,2,Gbest-ABC,56,0.27345516017836313
S4,2,Gbest-ABC,61,0.27345516017836313
S4,2,Gbest-ABC,66,0.27345516017836313
S4,2,Gbest-ABC,71,0.27345516017836313
S4,2,Gbest-ABC,76,0.27345516017836313
S4,2,Gbest-ABC,81,0.27345516017836313
S4,2,Gbest-ABC,86,0.27345516017836313
S4,2,Gbest-ABC,91,0.27345516017836313
S4,2,Gbest-ABC,96,0.27345516017836313
S4,2,Gbest-ABC,101,0.27345516017836313
S4,2,Gbest-ABC,106,0.27345516017836313
S4,2,Gbest-ABC,111,0.27345516017836313
S4,2,Gbest-ABC,116,0.27345516017836313
S4,2,Gbest-ABC,121,0.27345516017836313
S4,2,Gbest-ABC,126,0.27345516017836313
S4,2,Gbest-ABC,131,0.27345516017836313
S4,2,Gbest-ABC,136,0.27345516017836313
S4,2,Gbest-ABC,141,0.27345516017836313
S4,2,Gbest-ABC,146,0.27345516017836313
S4,2,Gbest-ABC,151,0.27345516017836313
S4,2,Gbest-ABC,156,0.27345516017836313
S4,2,Gbest-ABC,161,0.27345516017836313
S4,2,Gbest-ABC,166,0.27345516017836313
S4,2,Gbest-ABC,171,0.27345516017836313
S4,2,Gbest-ABC,176,0.27345516017836313
S4,2,Gbest-ABC,181,0.27345516017836313
S4,2,Gbest-ABC,186,0.27345516017836313
S4,2,Gbest-ABC,191,0.27345516017836313
S4,2,Gbest-ABC,196,0.27345516017836313
S4,2,Gbest-ABC,201,0.27345516017836313
S4,2,Gbest-ABC,206,0.27345516017836313
S4,2,Gbest-ABC,211,0.27345516017836313
S4,2,Gbest-ABC,216,0.27345516017836313
S4,2,Gbest-ABC,221,0.27345516017836313
S4,2,Gbest-ABC,226,0.27345516017836313
S4,2,Gbest-ABC,231,0.27345516017836313
S4,2,Gbest-ABC,236,0.27345516017836313
S4,2,Gbest-ABC,241,0.27345516017836313
S4,2,Gbest-ABC,246,0.27345516017836313
S4,2,Gbest-ABC,251,0.27345516017836313
S4,2,Gbest-ABC,256,0.27345516017836313
S4,2,Gbest-ABC,261,0.27345516017836313
S4,2,Gbest-ABC,266,0.27345516017836313
S4,2,Gbest-ABC,271,0.27345516017836313
S4,2,Gbest-ABC,276,0.27345516017836313
S4,2,Gbest-ABC,281,0.27345516017836313
S4,2,Gbest-ABC,286,0.27345516017836313
S4,2,Gbest-ABC,291,0.27345516017836313
S4,2,Gbest-ABC,296,0.27345516017836313
S4,2,Gbest-ABC,301,0.27345516017836313
S4,2,Gbest-ABC,306,0.27345516017836313
S4,2,Gbest-ABC,311,0.27345516017836313
S4,2,Gbest-ABC,316,0.27345516017836313
S4,2,MeABC,16,0.27345516017836313
S4,2,MeABC,21,0.27345516017836313
S4,2,MeABC,26,0.27345516017836313
S4,2,MeABC,31,0.27345516017836313
S4,2,MeABC,36,0.27345516017836313
S4,2,MeABC,41,0.27345516017836313
S4,2,MeABC,46,0.27345516017836313
S4,2,MeABC,51,0.27345516017836313
S4,2,MeABC,57,0.27345516017836313
S4,2,MeABC,62,0.27345516017836313
S4,2,MeABC,67,0.27345516017836313
S4,2,MeABC,73,0.27345516017836313
S4,2,MeABC,78,0.27345516017836313
S4,2,MeABC,83,0.27345516017836313
S4,2,MeABC,89,0.27345516017836313
S4,2,MeABC,94,0.27345516017836313
S4,2,MeABC,99,0.27345516017836313
S4,2,MeABC,105,0.27345516017836313
S4,2,MeABC,110,0.27345516017836313
S4,2,MeABC,115,0.27345516017836313
S4,2,MeABC,121,0.27345516017836313
S4,2,MeABC,126,0.27345516017836313
S4,2,MeABC,131,0.27345516017836313
S4,2,MeABC,137,0.27345516017836313
S4,2,MeABC,142,0.27345516017836313
S4,2,MeABC,147,0.27345516017836313
S4,2,MeABC,153,0.27345516017836313
S4,2,MeABC,158,0.27345516017836313
S4,2,MeABC,163,0.27345516017836313
